identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite;unite
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;88.8;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D10;D10 Incinération à terre;13;;07 01 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 01 11;54.8;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;13;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;2.04;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;07 01 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 01 11;225;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;20 01 99;Autres fractions non spécifiées ailleurs.;157.5;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;D9 ;D9 Traitement physico-chimique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12 (par exemple, évaporation, séchage, calcination, etc.);30;;07 01 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 01 11;2200;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;64;;07 01 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 01 11;213;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;15 01 03;Emballages en bois;36.6;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;16 07 99;Déchets non spécifiés ailleurs.;2.09;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;19 09 03;Boues de décarbonatation;17.4;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;20 01 99;Autres fractions non spécifiées ailleurs.;0.311;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;1.05;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;16 06 05;Autres piles et accumulateurs;0.572;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;17 01 01;Béton;53.8;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;20.6;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 03;Emballages en bois;46.91;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;20 01 39;Matières plastiques;0.519;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;02 01 04;Déchets de matières plastiques (à l'exclusion des emballages);0.456;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;15 01 01;Emballages en papier/carton;68.83;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;15.1;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 01;Papier et carton;40.329;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 39;Matières plastiques;0.289;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 99;Autres fractions non spécifiées ailleurs.;1.14;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 03 04;Boues de fosses septiques;15;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);30;;20 03 04;Boues de fosses septiques;8.26;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;04;;16 08 01;Catalyseurs usés contenant de l'or, de l'argent, du rhénium, du rhodium, du palladium, de l'iridium ou du platine (sauf rubrique 16 08 07);14;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 07;Métaux en mélange;200.1;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;19 08 02;Déchets de dessablage;196;tonnes/an
0006400955;NAPHTACHIMIE ;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;19 09 03;Boues de décarbonatation;781;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);30;;19 09 03;Boues de décarbonatation;516;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;15 01 03;Emballages en bois;53.1;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;15 01 06;Emballages en mélange;110.65;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;15 01 09;Emballages textiles;3.6;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;4.32;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;588;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;20 01 01;Papier et carton;11.9;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;20 03 04;Boues de fosses septiques;222;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 05;Fer et acier;137;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 07;Métaux en mélange;19.2;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;41.4;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;17 01 01;Béton;7.14;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;1.06;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;83;;17 05 06;Boues de dragage autres que celles visées à la rubrique 17 05 05;2360;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;8;tonnes/an
0006400990;KEM ONE France;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;19 09 03;Boues de décarbonatation;13230;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;;20 03 01;Déchets municipaux en mélange;64.6;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D10;D10 Incinération à terre;13;;07 01 99;Déchets non spécifiés ailleurs.;85;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D10;D10 Incinération à terre;13;;12 01 99;Déchets non spécifiés ailleurs.;24.3;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D10;D10 Incinération à terre;78;;19 08 14;Boues provenant d'autres traitements des eaux usées industrielles autres que celles visées à la rubrique 19 08 13;262;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;17 01 01;Béton;161;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;136;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;20 03 01;Déchets municipaux en mélange;12.2;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;19 09 05;Résines échangeuses d'ions saturées ou usées;190;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;13;;20 01 01;Papier et carton;1.4;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;07 01 12;Boues provenant du traitement in situ des effluents autres que celles visées à la rubrique 07 01 11;10.3;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;07 01 99;Déchets non spécifiés ailleurs.;79.4;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;12 01 99;Déchets non spécifiés ailleurs.;66.8;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;15 01 02;Emballages en matières plastiques;0.06;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;16 03 06;Déchets d'origine organique autres que ceux visés à la rubrique 16 03 05.;69.8;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;17 06 04;Matériaux d'isolation autres que ceux visés aux rubriques 17 06 01 et 17 06 03;20.2;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;50.6;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;34;;19 08 14;Boues provenant d'autres traitements des eaux usées industrielles autres que celles visées à la rubrique 19 08 13;830;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;19 09 05;Résines échangeuses d'ions saturées ou usées;5.44;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);18;;15 02 03;Absorbants, matériaux filtrants, chiffons d'essuyage et vêtements de protection autres que ceux visés à la rubrique 15 02 02.;13.9;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;20 01 01;Papier et carton;18.31;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;80.1;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;20 03 01;Déchets municipaux en mélange;55.2;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);31;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;1510;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 05;Fer et acier;237;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;20 01 40;Métaux;0.048;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;07;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;85.3;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;11;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;18.8;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;30;;19 08 12;Boues provenant du traitement biologique des eaux usées industrielles autres que celles visées à la rubrique 19 08 11;286;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;20 01 01;Papier et carton;0.1;tonnes/an
0006400997;LYONDELL CHIMIE SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;20 01 36;équipements électriques et électroniques mis au rebut autres que ceux visés aux rubriques 20 01 21, 20 01 23 et 20 01 35;4.64;tonnes/an
0006401000;ORTEC INDUSTRIE;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;20 03 01;Déchets municipaux en mélange;11;tonnes/an
0006401000;ORTEC INDUSTRIE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;19 08 99;Déchets non spécifiés ailleurs.;7330;tonnes/an
0006401000;ORTEC INDUSTRIE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;19 12 01;Papier et carton;4.63;tonnes/an
0006401000;ORTEC INDUSTRIE;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;4.85;tonnes/an
0006401000;ORTEC INDUSTRIE;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;12 01 01;Limaille et chutes de métaux ferreux;78.7;tonnes/an
0006401006;RTDH;Production de déchets non dangereux;2021;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;13;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;169;tonnes/an
0006401006;RTDH;Production de déchets non dangereux;2021;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;13;;16 10 02;Déchets liquides aqueux autres que ceux visés à la rubrique 16 10 01;6304.8;tonnes/an
0006401006;RTDH;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;20 01 01;Papier et carton;1.2;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;30;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;D15;D15 Stockage préalablement à l'une des opérations numérotées D 1 à D 14 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;43;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);13;;12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;23.3;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;07;;05 01 99;Déchets non spécifiés ailleurs.;19.8;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;6.36;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;0.642;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;07;;16 08 03;Catalyseurs usés contenant des métaux ou composés de métaux de transition non spécifiés ailleurs;24.4;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;30;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;108;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 01;Emballages en papier/carton;0.02;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;15 01 01;Emballages en papier/carton;3.04;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;177;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;35.9;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);13;;20 03 01;Déchets municipaux en mélange;79.7;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;17 04 07;Métaux en mélange;4.14;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R4 ;R4 Recyclage ou récupération des métaux et des composés métalliques;13;;20 01 40;Métaux;101;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;12 01 17;Déchets de grenaillage autres que ceux visés à la rubrique 12 01 16;24.1;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;15 01 01;Emballages en papier/carton;5.98;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;17 05 04;Terres et cailloux autres que ceux visés à la rubrique 17 05 03;921;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;17 09 04;Déchets de construction et de démolition en mélange autres que ceux visés aux rubriques 17 09 01, 17 09 02 et 17 09 03.;460;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;20 01 38;Bois autres que ceux visés à la rubrique 20 01 37;19.5;tonnes/an
0006401008;Basell Polyoléfines France SAS;Production de déchets non dangereux;2021;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;13;;20 03 01;Déchets municipaux en mélange;57;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);13;;17 01 07;Mélanges de béton, briques, tuiles et céramiques autres que ceux visés à la rubrique 17 01 06.;2.82;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R12;R12 Echange de déchets en vue de les soumettre à l'une des opérations numérotées R 1 à R 11;13;;15 01 03;Emballages en bois;8.46;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 01;Emballages en papier/carton;26;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 02;Emballages en matières plastiques;8.04;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 03;Emballages en bois;85.9;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 04;Emballages métalliques;0.115;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;15 01 06;Emballages en mélange;161;tonnes/an
0006401019;ASCOMETAL Fos-sur-Mer;Production de déchets non dangereux;2021;R13;R13 Stockage de déchets préalablement à l'une des opérations numérotées R 1 à R 12 (à l'exclusion du stockage temporaire, avant collecte, sur le site de production);13;;16 02 14;équipements mis au rebut autres que ceux visés aux rubriques 16 02 09 à 16 02 13;11.91;tonnes/an
