identifiant;nom_etablissement;annee;prelevements_eaux_souterraines;prelevements_eaux_surface;prelevements_reseau_distribution;prelevements_mer
0005101029;TEREOS FRANCE;2021;164950;0;8462;0
0005701322;BONGRAIN GERARD (usine);2021;120332;194020;791;0
0006301117;ARCELORMITTAL FRANCE;2021;0;896707;26523;0
0052902925;EARL DU LEURIOU;2021;21000;0;0;0
0006204953;ELIS LORRAINE/PIERRETTE TBA;2021;0;0;99854;0
0006501167;BOREALIS CHIMIE;2021;1007160;0;286550;0
0052204018;SCEA ELEVAGE DE LISNOBLE;2021;14500;0;0;0
0006504594;DARBONNE;2021;331866;0;0;0
0010400069;NCV PRODUCTION;2021;171757;0;872;0
0005702721;SAICA PAPER EL;2021;1878501;0;4696;0
0005101361;AKZO NOBEL DECORATIVE (ex AKZO NOBEL CO);2021;0;0;59352;0
0053502429;SOCIETE BEURRIERE DE RETIERS;2021;0;0;180004;0
0006800003;SAS SEVIGNE INDUSTRIES;2021;0;17731;0;0
0005200074;BERKEM SAS;2021;44383;0;579;0
0009000032;BA 107 Villacoublay;2021;18281;0;0;0
0006103282;STEPAN EUROPE SA;2021;36142;0;39510;0
0007201656;PAPETERIE SAINT MICHEL - GROUPE THIOLLET;2021;0;958716;0;0
0005600518;GRANULATS BOURGOGNE AUVERGNE;2021;0;24864;0;0
0009000153;DA 273;2021;13349;0;0;0
0005106026;SUEZ Eau Industrielle (ex ONDEO IS);2021;0;781821;8398;0
0006102859;SIRA;2021;63345;0;6137;0
0006202068;MUNKSJÖ ARCHES;2021;2021427;792920;5522;0
0005700388;CARRIERES DE L'EST;2021;32640;0;0;0
0010000504;LHOIST FRANCE OUEST;2021;91747;0;0;0
0057100394;GROUPE BIGARD;2021;0;0;299281;0
0005205103;ARKEMA  France SA;2021;0;798093;0;0
0010000765;SYNTHRON;2021;105464;0;11224;0
0006600459;KONINGS SPIRIT & DRINKS FRANCE;2021;27302;0;2083;0
0005800574;LUBRIZOL ROUEN;2021;0;0;100003;0
0005601337;ENTREMONT ALLIANCE;2021;0;0;125734;0
0057400619;FRUITE SAS SITE II;2021;93178;0;21829;0
0005200249;FORESA FRANCE SAS;2021;139338;0;78503;0
0005100521;TEREOS FRANCE;2021;0;4631895;105900;0
0051200281;EARL LANDAPORC;2021;7280;0;0;0
0007202009;MOREAU Kléber SA Carrières;2021;89424;0;0;0
0054901225;GALLIN'OEUF (SCEA);2021;12130;0;0;0
0055700590;CHARAL;2021;0;0;116267;0
0006401556;ORANGINA SUNTORY FRANCE PRODUCTION;2021;302315;0;879;0
0006601905;ROYAL CANIN;2021;0;0;62936;0
0052902578;SOCIETE JEAN MARIE MINGAM;2021;0;32120;0;0
0006505516;TENCATE GEOSYNTHETICS FRANCE;2021;18652;0;1668;0
0009000036;BA 116 Luxeuil;2021;65558;0;0;0
0010011931;CIMENT ROUTE;2021;70930;0;0;0
0006502558;SOPRONEM;2021;133739;0;6973;0
0006104748;THALES AVS FRANCE SAS;2021;717636;0;9149;0
0007000824;APERAM ISBERGUES;2021;54478;782217;4411;0
0006201080;EURIAL ULTRA FRAIS;2021;0;0;309689;0
0005102297;EVONIK REXIM ham;2021;578999;0;0;0
0006104027;TECHNIQUES SURFACES  REW;2021;19839;0;1137;0
0052901215;SOCIETE PERON;2021;23489;0;0;0
0006401830;CMESE;2021;0;3086012;0;0
0009077801;SIAAP - Site Seine Aval;2021;0;21931;325425;0
0005301495;SOCIETE BEURRIERE D'ISIGNY;2021;0;0;108378;0
0006104682;CEREAL PARTNERS FRANCE;2021;93615;0;9945;0
0006410379;INEOS DERIVATIVES LAVERA LPG (IDL - LPG);2021;0;1133175;20395;30058346
0006700055;EST GRANULATS;2021;1688737;0;0;0
0052902812;EARL  DE SANT ALAR;2021;30800;0;0;0
0006806474;COFELY;2021;181246;0;0;0
0006102064;AEROCAN FRANCE;2021;0;30530;14816;0
0010400392;SITOM NORD-ISERE (NOUVELLE UNITE);2021;58091;0;0;0
0051700542;ARMOR PROTEINES;2021;1010570;0;419;0
0007404300;SYCTOM;2021;0;77688174;5394;0
0006413583;CHARLES FARAUD;2021;10444;0;570;0
0005802314;I.S.P. GRAND-COURONNE SAS;2021;11267;0;95;0
0006700176;HELMBACHER SABLIERES Valff;2021;869190;0;0;0
0005702736;EQIOM GRANULATS Région Nord Ouest;2021;0;273257;0;0
0005501786;CONSERVERIE MORBIHANNAISE Lanvenegen;2021;172551;229070;2992;0
0005500040;LNA LAITERIE NOUVELLE DE L ARGUENON;2021;155268;0;546590;0
0007000757;INGREDIA;2021;1334025;0;0;0
0007001055;SEVELNORD;2021;212480;0;20042;0
0052904271;EARL DE KEROPARTZ;2021;14697;0;450;0
0006800360;MIDI PYRENEES GRANULATS;2021;0;43050;0;0
0005515174;CELTIGEL;2021;85055;0;13717;0
0005102153;SAINT LOUIS SUCRE;2021;10092;0;8100;0
0006301411;CARGILL FRANCE SAS;2021;0;0;203708;0
0010003876;NEXTER ARROWTECH;2021;39898;0;2896;0
0010013144;MONIN Georges SAS;2021;0;0;56063;0
0010001318;MAINGOURD;2021;367409;0;0;0
0054902308;FORET DE BONAMY (GAEC LA);2021;7386;0;0;0
0007001960;MALTERIES FRANCO-BELGES (St Saulve);2021;227184;0;0;0
0006503800;MAJ;2021;87848;0;2637;0
0010400363;LES CARRIERES D'EYZIN PINET;2021;49660;0;0;0
0005601324;LES FROMAGERIES OCCITANES;2021;0;0;118249;0
0005100466;INTERSNACK FRANCE ex-VICO SA;2021;347271;0;26022;0
0005901656;PERNOT S.E.T. (Crotenay);2021;20147;0;0;0
0007001062;ALCATEL SUBMARINE NETWORKS (A.S.N.);2021;0;0;78225;0
0006104340;ARC FUSED ALUMINA;2021;315467;0;0;0
0007000646;BONDUELLE EUROPE LONG LIFE (BELL) ex BCI;2021;1462796;0;11805;0
0007000637;MG-VALDUNES  (ex VALDUNES SAS);2021;0;447063;8712;0
0053500649;SOC PRO HYBRIDES;2021;22780;0;376;0
0052902360;GAEC DE KER AR CREACH;2021;25000;0;0;0
0010000033;MFP MICHELIN;2021;85185;0;3978;0
0009069909;EDF - CNPE de Chooz;2021;0;139782071;0;0
0006700701;HOLCIM HAUT-RHIN;2021;0;13172;0;0
0052900550;SCEA DES VALLEES;2021;9182;0;0;0
0006506444;SNCF TECHNICENTRE LE LANDY;2021;0;0;173944;0
0007000918;TOTAL Raffinage France SA;2021;0;0;87712;0
0005601452;SOURCES du MONT DORE en AUVERGNE;2021;347520;0;0;0
0006107527;VENCOREX FRANCE;2021;21670122;23134107;186022;0
0005302137;HME BRASS FRANCE SAS;2021;152316;0;6344;0
0005201174;SCEA FOUGERAIE;2021;21648;0;0;0
0005600098;S C B V;2021;330192;73936;2067;0
0006100884;GACHET SA;2021;75514;0;0;0
0028300009;WIZPAPER CHAUFFERIE (ex Arjowiggins);2021;1725956;1600;6759;0
0006103897;ACI VILLEURBANNE;2021;13637;0;3456;0
0007000683;ALVANCE ALUMINIUM DUNKERQUE SAS;2021;0;210909;36150;0
0006103973;TOTAL RAFFINAGE France;2021;1102953;4874190;99566;0
0005601338;GERENTES SAS;2021;0;23531;105273;0
0007000438;DILLINGER (ex GTS INDUSTRIES);2021;0;0;189353;0
0005500062;SOCOPA VIANDES;2021;0;0;78110;0
0007100060;COMPAGNIE LAITIERE DES MASCAREIGNES;2021;230270;0;130363;0
0006101989;KEM ONE;2021;1702691;0;1018;0
0006400503;ROUSSELOT Isle sur Sorgue SAS;2021;16994;6073602;45239;0
0010000968;DS SMITH PAPER COULLONS;2021;0;94391;154470;0
0005601360;Société Laitière des Volcans d'Auvergne;2021;175146;0;13243;0
0006604841;Ets CASTILLE- Thézan - AP 2012;2021;0;76480;0;0
0052900549;SARL LE GALL;2021;7300;0;7200;0
0005200359;SAIPOL SA;2021;210630;0;164692;0
0006202240;BLANCHIMENT DE XONRUPT (2);2021;35760;0;32851;0
0010001145;ESSITY OPERATIONS FRANCE (ex TISSUE);2021;191111;1961241;26378;0
0005202713;SOBEGI SAS;2021;0;662454;32619;0
0006000454;SETHELEC;2021;0;108752;0;0
0006400277;ARIANEO (ex SONITHERM);2021;0;502506;18320;0
0007100457;COT - SOREBRA;2021;56174;0;5139;0
0006104663;SAEME DANONE EAUX FRANCE;2021;1857405;383891;0;0
0005201939;BIOLANDES TECHNOLOGIES SAS;2021;39140;0;79965;0
0006700690;MANUFACTURE HARTMANN - EURO TF SAS;2021;0;148757;1521;0
0055301033;SOCOPA VIANDES;2021;0;0;396000;0
0006000348;PANNEAUX DE CORREZE;2021;0;126505;421;0
0010004543;SABLIERES DU THIEULIN SAS;2021;212915;0;0;0
0055600517;SCEA DE CHAUDEVILLE;2021;13505;0;0;0
0057900028;SCEA PORCLOS;2021;17000;0;0;0
0006700478;DARAMIC SAS;2021;61423;0;1425;0
0006104157;HCL HOPITAL EDOUARD HERRIOT;2021;0;0;94580;0
0007000052;CARRIERES D'HOUDAIN SAS;2021;674615;0;0;0
0007000887;SOCIETE DE TRANSMISSIONS AUTOMATIQUES;2021;9385;0;19611;0
0005202659;CANDIA;2021;653790;0;0;0
0006102733;KALISTRUT AEROSPACE;2021;202462;0;0;0
0006302127;AROMES DE CHACE;2021;63742;0;0;0
0006505483;M.A.J. Elis;2021;0;0;63582;0
0005800439;CHEVRON ORONITE SAS;2021;0;609747;39732;0
0005101758;EUROSERUM;2021;0;156137;0;0
0058501547;EURALIS GASTRONOMIE;2021;1623;0;109291;0
0007000750;RECYTECH;2021;69327;0;3932;0
0058502756;ARRIVE S A S -ST FULGENT;2021;0;0;341803;0
0009069902;EDF - CNPE de Civaux;2021;0;73073518;0;0
0007001078;SPAC;2021;0;0;59346;0
0007300073;SARL CARRIERE CENTRE CORSE;2021;0;10698;0;0
0052902597;PRIMEL GASTRONOMIE;2021;25849;0;54253;0
0007100036;Distillerie Riviere du Mat;2021;0;514558;0;0
0006100956;BUDILLON RABATEL;2021;44541;0;0;0
0005102899;FULCHIRON;2021;153225;0;0;0
0007000673;ASCOMETAL LES DUNES (ex ASCO Industries);2021;0;459003;17571;0
0006506328;GALVANOPLAST / SOCORFI;2021;9180;0;9847;0
0009077601;STEP EDELWEISS - LE HAVRE (code SANDRE 037635102000 - nouvelle station);2021;0;69202;0;0
0006505946;MAJ - EX GRENELLE SERVICE - BTS-;2021;32065;0;1785;0
0053700566;EARL DE LA MOSELLERIE;2021;13413;0;2023;0
0006301049;ARC EN CIEL;2021;0;0;150431;0
0052901419;SCEA DE LA ROCHE PLATE;2021;10673;0;0;0
0005100688;4 REV ex-BIM;2021;25740;0;0;0
0005402563;EQIOM;2021;20858;316890;79;0
0005500471;SVA JEAN ROZE;2021;97112;0;137843;0
0006304733;SABLIERES DE LA CORNUAILLE - SNC;2021;0;67500;0;0
0005800386;SAIPOL;2021;684711;0;16399;0
0052201329;SCEA DE LA VILLE POISSIN;2021;4348;8771;0;0
0052902739;KERENES (SAS de);2021;13200;0;0;0
0007402253;SGD SA;2021;50776;0;133478;0
0006700688;HEINEKEN ENTREPRISE SAS;2021;677479;0;26;0
0005801049;VERRERIES BROSSE SAS;2021;9087;0;1439;0
0007201660;FDL;2021;220442;0;20598;0
0005200257;NOURYON PULP & PERFORMANCE CHEMICALS;2021;29272;11286593;18752;0
0003800080;REFRESCO FRANCE;2021;0;1506;353006;0
0005101610;SAINT GOBAIN GLASS;2021;178277;0;6637;0
0006401076;Air Liquide France Industrie;2021;0;0;476163;0
0005201973;ENNOLYS (ex SAF-ISIS);2021;0;92715;0;0
0006100900;BUDILLON-RABATEL;2021;210018;0;0;0
0005801086;TANK SOLUTIONS NORMANDIE;2021;0;0;68152;0
0006511723;INITIAL BTB;2021;21190;0;0;0
0005701248;SOGEFI SUSPENSIONS FRANCE (ex ALLEVARD);2021;9708;0;12382;0
0009076802;STEP - MULHOUSE;2021;635412;0;3626;0
0055600755;SPF;2021;0;0;105729;0
0006806581;KNAUF INSULATION LANNEMEZAN SAS;2021;0;159420;6633;0
0006800551;DRAGAGES GARONNAIS (villeneuve-cede);2021;29719;0;0;0
0005400367;EQIOM GRANULATS;2021;8543;0;0;0
0005800528;CEMEX GRANULATS (Les Vallots + IT);2021;0;414782;0;0
0005205366;EUROVIA  LIANTS SUD-OUEST Coulounieix;2021;0;9992;1632;0
0005800412;SANOFI CHIMIE SA;2021;9235054;0;17904;0
0006202114;UNION LAITIERE VITTELOISE;2021;0;0;421391;0
0005207291;CEMEX GRANULATS Sud-Ouest SAS;2021;76414;0;0;0
0057600151;SCEA GENE CAUX;2021;8209;0;0;0
0005302766;ECLOR BOISSONS;2021;104300;0;0;0
0006104438;FERROPEM;2021;0;123000;2282;0
0055301842;SCEA TREMBLAIE (LA);2021;0;9500;0;0
0006802544;BASF HEALTH AND CARE PRODUCTS FRANCE;2021;0;545379;0;0
0006700503;BASF;2021;0;1371575;40565;0
0006600526;GRAP'SUD;2021;224010;0;0;0
0053500475;LAITERIE CORALIS;2021;130439;0;125655;0
0006802263;SEPIPROD;2021;0;443000;94593;0
0006301299;NORPAPER NANTES;2021;0;646414;19776;0
0058800183;ELIVIA Ets MIRECOURT;2021;0;0;124978;0
0005400022;EQIOM;2021;422625;0;0;0
0052202585;SCEA DU CHAMP RATEL;2021;11839;0;0;0
0005300973;FROMAGERIE DE LIVAROT;2021;129635;0;1479;0
0006102857;FINORGA-AXPLORA;2021;1320487;0;46143;0
0052903492;GROUPE BIGARD;2021;36283;0;770534;0
0005901098;MILLERET Fromagerie;2021;0;0;198102;0
0006300964;GENDREAU;2021;0;0;95162;0
0005402675;CHU;2021;17154;0;1403;0
0005201635;MLPC InternationalSA;2021;40921;590046;1490;0
0006521123;FULCHIRON Le Chesnay;2021;214369;0;0;0
0055601181;SCEA ANNIC;2021;8947;0;0;0
0005901516;MARGUET PAUL SA;2021;109873;0;0;0
0057900712;SOCIETE FROMAGERE DE RIBLAIRE;2021;0;0;283285;0
0055603428;EARL LE CORRE;2021;8000;0;0;0
0006804276;GRAVIERS GARONNAIS;2021;0;65386;0;0
0009069934;EDF - CNPE de Saint-Laurent-des-Eaux;2021;0;91768962;0;0
0053700605;GAEC GRAND COUESME;2021;21761;0;0;0
0009071301;Station d'Epuration : AIX EN PROVENCE LA PIOLINE;2021;0;0;71267;0
0006400499;SEPR;2021;971839;0;28468;0
0005504193;HYDRACHIM;2021;13504;0;21396;0
0005401241;YOPLAIT PRODUCTION FRANCE - NOBLEVAL;2021;587440;0;0;0
0052905053;SOCIETE PERON;2021;22963;0;0;0
0005500920;ALGAIA;2021;0;773549;17056;0
0052901458;SAVEL INDUSTRIES;2021;0;0;66436;0
0053501946;EARL VILLAURY;2021;7306;0;0;0
0006108628;BOIRON FRERES;2021;0;0;92815;0
0050100066;FROMAGERIE GUILLOTEAU;2021;0;0;109956;0
0005600023;ERASTEEL SAS;2021;0;0;53388;0
0006102185;SAICA PACK;2021;21202;0;1245;0
0006206155;GRANULATS VICAT ST CLEMENT;2021;0;75310;0;0
0007000582;BRASSERIE DE SAINT-OMER;2021;537465;0;1;0
0005500440;IDEX ENVIRONNEMENT BRETAGNE( SARL);2021;66451;0;8440;0
0010001418;DELPHARM (ex FAMAR);2021;0;0;115000;0
0052904147;KERJEAN (SAS) - Siège/Site de Taulé;2021;50370;0;0;0
0005503311;VALOROEUF SA;2021;0;0;55595;0
0010000030;TRIBALLAT Hubert Laiteries;2021;343110;0;19101;0
0055601806;SCEA PINIER JOSSO;2021;17155;0;0;0
0006700722;ALSACE LAIT;2021;0;2198057;0;0
0055602262;SCEA DE BOLUMET;2021;9125;0;0;0
0005600027;COSMETIQUE ACTIVE PRODUCTION;2021;0;0;78209;0
0005105624;ETEX FRANCE BUILDING PERFORMANCE;2021;24736;0;13337;0
0005301493;COMPAGNIE DES FROMAGES & RICHESMONTS SCA;2021;0;0;284810;0
0005900605;GALVANOPLAST Sochaux-Montbéliard;2021;0;5492;52824;0
0005201642;Usine DRT Vielle-Saint-Girons;2021;26692;0;465;0
0007100063;ILEVA;2021;0;0;191890;0
0005701531;TEREOS STARCH & SWEETENERS EUROPE;2021;566590;0;0;0
0005102490;SITPA  Rosieres;2021;0;0;570510;0
0005504355;PONTIVY COMMUNAUTE - STEP;2021;0;2289770;0;0
0006502601;MAGIC RAMBO (ou SNC THIMEAU) (ELIS);2021;63188;0;3985;0
0006700050;LES GRAVIERES RHENANES;2021;1206693;0;0;0
0006700663;CRISTAL UNION;2021;983082;0;0;0
0052901980;EARL ROUSVAL;2021;13100;0;0;0
0055602655;SCEA DE KERVREHAN;2021;7148;0;13;0
0006808596;GRANULATS VICAT;2021;0;21722;0;0
0006100021;SARL DANNENMULLER TLTP;2021;16602;0;0;0
0005800384;SYNGENTA PRODUCTION FRANCE SAS;2021;118683;0;2346;0
0006107516;VALRHONA;2021;270701;0;19086;0
0054200537;TRADIVAL;2021;0;0;119360;0
0005801048;SATIMAT;2021;9960;0;138;0
0006802382;GIT  SAS;2021;29200;0;1732;0
0005301223;ANETT 2;2021;43398;0;616;0
0006802412;SETMI;2021;0;256395;110991;0
0054200370;AOSTE SNC;2021;0;0;87288;0
0006601577;AXENS SA;2021;0;0;172690;0
0056400892;FIPSO INDUSTRIE;2021;0;0;207415;0
0006502721;Société des Calcaires de Souppes / Loing;2021;46955;0;0;0
0006303168;PIGEON GRANULATS LOIRE ANJOU;2021;62920;0;0;0
0003103402;PLAINE DE GARONNE ENERGIES;2021;12400;0;1577;0
0006112329;SK Functional Polymer;2021;0;0;99506;0
0006204579;SOLEVAL FRANCE;2021;7162;0;0;0
0005100850;ETEX FRANCE BUILDING PERFORMANCE;2021;0;0;276602;0
0054901359;AGRÉÉ MULTIPORCS (GAEC);2021;13511;0;0;0
0006701867;GRANDS CHAIS DE FRANCE Petersbach;2021;107250;0;14;0
0006300877;MICHELIN;2021;0;0;221833;0
0010300163;AUTAJON SP;2021;14799;0;793;0
0006301389;ALLARD Emballages;2021;0;682951;0;0
0006501529;HELIO PRINT (ex H2D ex QUEBECOR );2021;0;0;52541;0
0010001078;DIOR (Parfums Christian);2021;87282;0;4091;0
0005200721;UCVA;2021;63749;0;0;0
0006309986;ELIS LES LAVANDIERES;2021;0;0;59705;0
0007006131;RECYCO;2021;1471;193346;0;0
0006103589;MAT;2021;152930;0;1411;0
0052902505;FRONERI FRANCE SAS;2021;18227;17503;159763;0
0056900387;EARL ELEVAGE ALLABOUVETTE;2021;8139;0;0;0
0006103781;TEINTURERIES DE LA TURDINE-RTE DE THIZY;2021;0;36068;26061;0
0007002443;YKK FRANCE;2021;14742;0;832;0
0005106149;HOLCIM GRANULATS REGION NORD OUEST;2021;357140;0;0;0
0007002271;AUCHAN;2021;0;0;91224;0
0006503183;SUEZ RV Energie - AZALYS;2021;0;0;57987;0
0005702980;ANETT 9;2021;34542;0;200;0
0055602952;LORCO;2021;0;0;162840;0
0006102002;SIVALOR;2021;0;11662536;11490;0
0006200067;EDF - CCG Blénod;2021;0;1699285;2475;0
0006104578;SOC CAUX TRAITEMENT DE SURFACE;2021;22894;0;0;0
0052900577;GOADEC (GAEC DE);2021;14693;0;0;0
0052204653;SCEA ELEVAGE DE LA VALLEE CAVET;2021;25550;0;0;0
0006503111;SABLES DE BREVANNES;2021;0;39640;0;0
0006104223;COURLY  GRAND LYON USINE LYON SUD;2021;7001315;0;26699;0
0010700284;GRANULATS VICAT;2021;55599;0;0;0
0006802617;SOGEFI FILTRATION FRANCE;2021;12268;0;2000;0
0055600800;CADF SA;2021;277571;0;4147;0
0006108011;NOVACID;2021;0;157409;1031;0
0052903051;GAEC AUX QUATRE VENTS;2021;21103;0;0;0
0006103907;BRUN;2021;16864;0;0;0
0005804133;ESTENER;2021;0;0;112401;0
0057400291;FROMAGERIE DES HAUTS DE SAVOIE;2021;0;0;117486;0
0007000788;COPALIS INDUSTRIE;2021;0;0;74900;2190000
0006600453;Société des CIMENTS CALCIA;2021;612829;0;0;0
0010400332;TELEDYNE E2V  Semiconductors SAS;2021;40863;0;2882;0
0007003322;RYSSEN ALCOOLS SAS;2021;0;160023;61245;0
0006501929;SILEC CABLE;2021;0;428155;0;0
0005519017;SCEA LE GOUTA;2021;8000;0;0;0
0007003398;HYDROPALE;2021;0;0;5000;156551
0005800821;STEINER;2021;32706;0;1881;0
0006104103;CREALIS;2021;69458;0;1038;0
0007001999;KALHYGE1 Unité de Bethune;2021;39210;0;548;0
0006405412;GDF SUEZ THERMIQUE FRANCE;2021;0;0;109466;168823880
0007000846;MC CAIN ALIMENTAIRE;2021;1479859;0;2827;0
0009069903;EDF - CNPE de Flamanville;2021;0;827000;0;2961140000
0005500609;BUNGE France;2021;0;0;229254;0
0005701344;ENTREMONT SODIAAL;2021;0;0;174192;0
0006300981;Fromageries Bel Production France;2021;0;0;546781;0
0005205965;CASTEL FRERES;2021;72244;0;14240;0
0007000551;TANK SERVICE;2021;28282;0;13040;0
0006102536;LHG Châteauneuf-sur-Isère (Inst);2021;37342;0;0;0
0007100121;ALBIOMA Bois Rouge;2021;0;2213456;36610;0
0007300024;EDF Corse;2021;0;0;405056;0
0006803636;Imerys Talc Luzenac France;2021;837016;275998;0;0
0006802513;FERROPEM;2021;0;1954339;4321;0
0007000979;INTEROR;2021;0;0;125650;0
0005401874;KALHYGE (RLD C.E. -BLANCH. VIENNOIS);2021;65521;0;840;0
0007208527;PINTAUD Sarl;2021;37159;0;0;0
0006103213;SERGE FERRARI SAS;2021;338083;0;4190;0
0052903711;EARL DE KERVANIJO;2021;9958;0;0;0
0005301810;ELVIA PRINTED CIRCUIT BOARDS;2021;0;0;58686;0
0056100400;SOCIETE NOUVELLE DE VOLAILLE - S.N.V.;2021;58839;0;14587;0
0005201906;AQUITAINE LEGUMES SURGELES SAS;2021;0;144969;83625;0
0007000956;ARCELORMITTAL FRANCE Dunkerque;2021;0;13878524;952747;43800000
0009000279;CENZUB-94°RI;2021;148429;0;0;0
0006700299;GRAVIERE DES ELBEN;2021;1101768;0;0;0
0005702129;CRISTAL UNION;2021;0;678621;3249;0
0006200909;AHLSTROM-MUNKSJÖ STENAY SAS;2021;0;2495976;11081;0
0005800348;ExxonMobil Chemical France;2021;0;0;1007334;0
0006104169;HCL HOPITAL DE LA CROIX ROUSSE;2021;0;0;67221;0
0005100536;WILLIAM SAURIN;2021;592620;0;0;0
0006205051;WELLMAN NEUFCHATEAU RECYCLAGE;2021;0;0;125250;0
0056300300;SOCIETE FROMAGERE DU LIVRADOIS;2021;0;145708;21239;0
0005100395;CEREAL PARTNERS Frances;2021;175146;0;0;0
0006105223;ADISSEO FRANCE SAS;2021;2025810;0;0;0
0006102526;CHEDDITE FRANCE S.A;2021;10270;0;6383;0
0005601311;SOCOPA VIANDES;2021;0;0;318382;0
0006404176;CHANTIER NAVAL DE MARSEILLE (formes 8-9);2021;0;0;2616;6360960
0059100019;EGGTEAM SAS;2021;14000;0;0;0
0006100622;GRANULATS DE LA DROME;2021;15018;0;0;0
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;2021;0;0;57413;0
0009069916;EDF - CNPE du Tricastin;2021;0;4870634000;0;0
0010000685;HUTCHINSON;2021;17520;0;0;0
0005301827;CARGILL FRANCE SAS;2021;181761;0;453248;0
0006104665;METAL X;2021;9809;0;0;0
0006705334;cave vinicole BIECHER Jean et Fils;2021;22809;0;520;0
0005300633;SOCIETE FROMAGERE DE CLECY;2021;0;0;108696;0
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2021;0;0;79350;0
0006700652;TIMKEN EUROPE;2021;27857;0;17301;0
0010001289;LES CRUDETTES;2021;0;0;297063;0
0052204162;SCEA DAVID;2021;0;11560;0;0
0005700052;GRANULATS GNE Carrière de Pierre Bleuee;2021;7856;0;0;0
0006201887;ArcelorMittal France - Train à chaud;2021;0;0;133422;0
0010000712;OUDIN Cartonnerie;2021;0;150026;0;0
0006700794;WIENERBERGER;2021;0;0;82869;0
0006302028;TANNERIE DE VIVOIN SASU;2021;24917;0;863;0
0010003791;LAIT VERNEUIL COOP TOURAINE BERRY;2021;127165;0;0;0
0005201250;ROXEL FRANCE;2021;0;125270;0;0
0050800011;EARL LOUISIANE;2021;9800;0;0;0
0005400425;GRANULATS BOURGOGNE AUVERGNE;2021;127722;0;0;0
0006102850;FREGATA HYGIENE;2021;0;279529;0;0
0006700463;PUNCH POWERGLIDE (Ex GM);2021;4247013;0;4894;0
0052903755;EARL DE KERVENAN;2021;8453;0;0;0
0007000489;NORPAPER AVOT-VALLEE SAS;2021;1074712;0;7349;0
0005901195;CF2P SAS (ex IKEA INDUSTRY FRANCE);2021;0;0;242100;0
0005102362;AJINOMOTO FOODS EUROPE;2021;0;0;5040827;0
0058100446;SCEA MAUREL;2021;11140;0;1295;0
0052201288;EARL RAOULT PHILIPPE;2021;14800;0;0;0
0010000633;AIR LIQUIDE FRANCE INDUSTRIE;2021;9872;0;0;0
0057900108;ELIVIA BRESSUIRE VIANDES (Abattoir);2021;0;0;62559;0
0055600088;SCEA DE KERBOHEC;2021;12101;0;0;0
0006104781;ELIS ALPES;2021;41801;0;567;0
0006000346;Papeteries et cartonneries Lacaux Frères;2021;0;321327;15519;0
0052903143;SCEA AR GOAREM;2021;14100;0;0;0
0055601655;SCEA PIG BOIS;2021;31979;0;0;0
0010007015;SABLIERE DE L'ILE AU PAGE SNC (SIP);2021;0;81882;0;0
0058700712;SAS LES ELEVAGES DU MAS LONG;2021;20000;0;0;0
0055302418;SCEA LANDE (LA);2021;10279;0;0;0
0010004861;GSM;2021;236117;2020;27;0
0052800001;PORCS BEAUCE (SARL);2021;10632;0;0;0
0005500808;ELIS LOCALINGE;2021;42306;0;2185;0
0006201828;COLLECTE LAIT SARREBOURG;2021;35668;0;5;0
0006802516;IMERYS;2021;19340;1871248;0;0
0006702046;KERMEL;2021;1874729;0;2500;0
0051000230;ARSON (SCEA des);2021;10000;0;0;0
0052902083;EARL JEZEQUEL;2021;13000;0;0;0
0005401335;SUMIRIKO Rubber Compounding France;2021;0;643718;4809;0
0006301216;FROMAGERIES PERREAULT;2021;53462;0;504977;0
0006601744;SA des EAUX MINERALES d'EVIAN;2021;202426;0;14468;0
0006101808;GRANULATS VICAT;2021;146425;0;0;0
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;2021;16312;0;0;0
0016300219;AQUAMARK SAS;2021;325314;0;0;0
0006807508;Société Sablières Malet;2021;204449;0;0;0
0054100102;AFFINITY LA CHAPELLE;2021;52910;0;1533;0
0005401274;CHEMETALL SA;2021;48838;0;19806;0
0005401402;AMORA MAILLE Chevigny;2021;0;0;219835;0
0010001674;SANOFI WINTHROP INDUSTRIE;2021;0;0;61425;0
0005504579;VERGERS DE CHATEAUBOURG SAS;2021;0;0;282614;0
0055900764;AQUANORD ICHTUS;2021;0;0;0;407445120
0006803945;MAJ ELIS;2021;0;0;108068;0
0005101048;Société LAITIERE DE CLERMONT;2021;333097;0;818;0
0006700633;MARS PF;2021;0;0;220635;0
0006406832;Initial;2021;13059;0;256;0
0052902141;SCEA DE LA VALLEE;2021;26516;0;0;0
0005425537;DUC;2021;331580;0;13111;0
0006104639;AD PLATING MARNAZ;2021;9544;0;83;0
0052205723;SCEA HAUTE HOUSSAIS;2021;8030;0;0;0
0007001106;LES MOULINS DE SAINT-AUBERT;2021;0;0;64496;0
0006705580;SAFRAN LANDING SYSTEMS;2021;288303;0;0;0
0006114913;SOCAFI (ITM);2021;78073;0;0;0
0006102995;FRAMATOME;2021;1381983;0;12201;0
0006400459;LES CRUDETTES SAS;2021;220481;0;16426;0
0055100052;LES ELEVEURS DE LA CHAMPAGNE;2021;115199;0;629;0
0005302209;SOCIETE FROMAGERE DE DOMFRONT;2021;168966;0;684887;0
0005400263;EQIOM Granulats;2021;0;110190;18;0
