identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006205051;WELLMAN NEUFCHATEAU RECYCLAGE;2020;99077;
0010000745;SNCF VOYAGEURS - SNCF MOBILITES;2020;2670;0
0006104749;IDEX Environnement;2020;4054;
0006406604;SCA DES COTEAUX;2020;;1290
0005901151;FERS ET METAUX;2020;127;0
0006201665;SEW USOCOME;2020;2347;
0006808579;Biogaz Auch;2020;3096;0
0006506033;TAKASAGO E.P.L.;2020;1861;
0025000009;FOULON SOPAGLY SAS;2020;127161;
0009077801;SIAAP - Site Seine Aval;2020;;473416992
0007003616;GRAND PORT MARITIME DE DUNKERQUE;2020;;10522
0005302310;Biscuiterie de l'Abbaye;2020;2572;
0010000626;STEP  (Station d'Epuration);2020;;322210
0006300037;CHARIER CM - CARRIERES ET MATERIAUX;2020;;665000
0007000956;ARCELORMITTAL FRANCE Dunkerque;2020;;52647936
0006700147;CARRIERE LOEGEL ROTHBACH;2020;;32519
0010000714;FAREVA Amboise;2020;;20491
0006600227;SARL CARRIERES DE LA 113;2020;0;0
0009069941;EDF - CNPE de GOLFECH;2020;;163040496
0005302025;MLC;2020;;115111
0006400942;KEM ONE France;2020;319964;1456652
0006202482;FAURECIA SYSTEMES D'INTERIEUR St Michel;2020;2441;
0006802808;FRUGAM SAS;2020;7979;
0005501531;HYPRED (groupe Kersia);2020;4702;0
0052903464;SAUPIQUET;2020;135529;
0010001585;SIFA TECHNOLOGIES SA (GROUPE ARCHE);2020;;0
0006404038;AGIS (SA);2020;95675;
0051700029;AVI-CHARENTE;2020;92023;
0006202274;NORSKE SKOG;2020;;5243745
0006506266;CEVE (Ex SDCC);2020;29044;
0016300107;O-I MANUFACTURING FRANCE;2020;;84029
0054400758;SARVAL Ouest;2020;;81776
0025000023;VALEST;2020;0;12564
0006302543;VERGERS D'ANJOU;2020;;39000
0005403185;Vallourec Bearing Tubes (ex. VALTI SAS);2020;2486;0
0006000521;SUEZ RV Sud-Ouest;2020;142;3744
0006300983;FRANCE FIL INTERNATIONAL;2020;;4239
0006102269;SPEICHIM PROCESSING S.A.;2020;5110;
0006802157;RATIER FIGEAC  Sas;2020;1800;
0006301446;FRAMATOME;2020;5000;62543
0005300052;CIMENTS CALCIA;2020;;417132
0005501874;LE COMTE;2020;;88
0005701604;BOEHRINGER INGELHEIM FRANCE;2020;44895;
0005100728;MAGNETTO WHEELS;2020;28419;
0006302062;CENTRE HOSPITALIER LE MANS;2020;37782;
0006700459;RUBIS TERMINAL;2020;666;14969
0005201064;MONNAIE de PARIS;2020;4194;
0005100562;MBK INDUSTRIE;2020;14055;
0010300042;PATISSERIE PASQUIER ETOILE;2020;14139;
0006505098;ARIANEGROUP (ex HERAKLES);2020;;58592
0006102885;ST MICROELECTRONICS;2020;3402358;
0007001026;SNCZ;2020;;96105
0006300757;SEDEP SAS;2020;;743529
0005702371;MHCS - COMMERCE;2020;15695;
0006400956;OXOCHIMIE;2020;91611;0
0010000685;HUTCHINSON;2020;10317;
0007002425;Stoelzle de Masnières Parfumeries;2020;;10459
0005302589;ESSITY OPERATIONS LE THEIL;2020;;496692
0005301111;AXE METAL;2020;2337;0
0005201506;Usine DRT Castets;2020;52172;
0052500675;FROMAGERIE MULIN SAS;2020;;119282
0007000930;TEINTURERIE DE LA JUSTICE;2020;23421;
0006700471;BOREALIS PEC RHIN;2020;;97401064
0006503752;FERELEC INDUSTRIES;2020;39;
0005501682;GROUPE ROCHER OPERATIONS;2020;69533;
0006802468;SOCIETE FROMAGERE DE RODEZ;2020;43014;
0056300300;SOCIETE FROMAGERE DU LIVRADOIS;2020;;60000
0006401114;RHONEA -  BEAUMES-DE-VENISE;2020;10543;0
0010600534;SNCF Mobilité TGV TECHNICENTRE DE LYON;2020;24434;
0055100052;LES ELEVEURS DE LA CHAMPAGNE;2020;;83163
0007003839;VM BUILDING SOLUTIONS SAS (ex UMICORE);2020;34051;
0010000625;STEARINERIE DUBOIS;2020;;41911
0010100024;MYLAN Laboratories;2020;32175;
0006201213;ArcelorMittal France - Sainte Agathe;2020;;1278011
0005702818;ARCAVI;2020;;1916
0006401288;SCA LE CELLIER DES TEMPLIERS;2020;1912;
0005502532;IMERYS;2020;;0
0005503633;BLUE SOLUTIONS;2020;1634;
0005514370;LE ROUX TP ET CARRIERES;2020;;365
0005302830;SOCIETE DES CARRIERES DE VIGNATS;2020;;185520
0010011931;CIMENT ROUTE;2020;0;0
0005501236;BONDUELLE TRAITEUR (Saladerie);2020;70549;
0005701946;DISLAUB;2020;;209110
0005600797;SAS CHEMVIRON FRANCE;2020;;109610
0005200081;MUNKSJÖ ROTTERSAC SAS;2020;;3396861
0010000740;STMICROELECTRONICS SAS;2020;284023;
0005600212;PAPETERIES D'ESPALY S.A.;2020;15680;
0010007721;BLANCHISSERIE BLESOISE;2020;29399;
0006700696;GUNTHER TOOLS;2020;1967;
0006108149;KALHYGE 1;2020;57853;
0006700386;SITDCE UIOM;2020;79;
0006700668;BLUE PAPER;2020;;2988332
0010400332;TELEDYNE E2V  Semiconductors SAS;2020;;28950
0005201261;ARIANEGROUP;2020;;960106
0006201794;PROTELOR;2020;17419;
0006400791;AP-HM (Hôpital Nord);2020;106537;
0006810491;FROMAGERIES LESCURE (ex-TERRA LACTA);2020;40145;
0005302798;SOLAIPA SNC;2020;;337437
0051400289;CHIRON ACVF;2020;9400;
0007001179;LA VOIX DU NORD;2020;2167;
0006300878;MICHELIN;2020;;8834
0006102715;GERFLOR PROVENCE SNC;2020;58060;
0006300961;GEVELOT EXTRUSION;2020;786;17687
0005801329;TECHNIP;2020;25;16196
0005900806;KOHLER SAS;2020;;9100
0010300115;ANDROS;2020;289166;
0007000853;C&D FOODS France;2020;78079;
0009000342;GSBdD BSL - Anse Saupin;2020;8720;
0006301260;SVPM;2020;;1812
0005501351;NOBELSPORT;2020;;262080
0005603116;SAS ULMANN HINDERCHIED;2020;0;
0007000636;VALEO Equipements Electriques Moteur;2020;;14373
0006105017;MATEL COULEURS TEXTILES;2020;62094;
0005209487;CODIMATRA S.A.S.;2020;;2160
0007001080;AXTER;2020;;161388
0005600390;PAPETERIES DE GIROUX  SA;2020;;252057
0005900586;ANODEST;2020;2369;
0010004028;CPK PRODUCTION FRANCE;2020;5000000;
0005202305;CURIA FRANCE;2020;8479;
0018300036;FLORETTE FRANCE FOOD SERVICE (ex-CRUDI);2020;;130749
0005106758;SPECIALITES TA;2020;351;
0054000928;ABEL CRABOS;2020;56046;
0006700541;EUROGLAS;2020;3885;5152864
0007300037;Société CICO CARRIERE;2020;390;
0006104011;BAYARD;2020;7968;
0005201375;O-I France SAS;2020;0;13062
0005900822;PARROT;2020;1959;
0006503800;MAJ;2020;76027;
0006103703;FRESENIUS MEDICAL CARE SMAD;2020;112941;193938
0005600027;COSMETIQUE ACTIVE PRODUCTION;2020;47031;
0006701867;GRANDS CHAIS DE FRANCE Petersbach;2020;;95192
0007000058;BRIQUETERIES DU NORD SA.;2020;;10000
0009069909;EDF - CNPE de Chooz;2020;;107842944
0005800439;CHEVRON ORONITE SAS;2020;;692287
0006102163;SCHOELLER ARCA SYSTEMS SAS;2020;12148;
0006700013;SABLIERES HELMBACHER S. A.;2020;;262944
0006401133;ABC INDUSTRIE;2020;;111101
0005100749;ZEHNDER GROUP;2020;5218;0
0005702355;UNILIN SAS;2020;63591;25439
0006201850;ONDAL FRANCE;2020;23728;
0025200001;FRAMATOME;2020;;39327
0005500594;SPBB - STATION DE DEBALLASTAGE;2020;329;
0009073301;STEP SABAREGES;2020;;7378598
0005800298;RUBIS TERMINAL Amont;2020;;11153
0005701290;FERRY CAPITAIN;2020;5759;64915
0005302298;BUHLER FONTAINE CONDITIONNEMENT;2020;731;0
0006401033;Air Liquide France Industrie;2020;;107889
0005101664;PICARDIE LAVAGE CITERNES (PLC);2020;12526;
0006802754;LIEBHERR AEROSPACE SAS;2020;9593;327301
0006103633;JTEKT AUTOMOTIVE LYON;2020;4079;1191145
0006102312;CANSON SAS;2020;;419151
0058600811;SAMO OVOPRODUITS;2020;26630;
0053700604;SAS LA FENNETRIE;2020;0;0
0005800454;CARRIERES ET BALLASTIERES DE NORMANDIE;2020;;345924
0006306310;BISCOTTE PASQUIER;2020;2267;
0006400445;SMURFIT KAPPA PAPETERIE ALFA D'AVIGNON;2020;0;589420
0005101916;Mersen (ex CARBONE LORRAINE);2020;21532;
0006506294;PMC ISOCHEM;2020;7859;
0005500920;ALGAIA;2020;;792736
0006400533;ETEX France (ex SINIAT) Carpentras;2020;;0
0007000683;ALVANCE ALUMINIUM DUNKERQUE SAS;2020;0;69613
0007202778;ROUSSELOT ANGOULEME SAS;2020;;1584163
0005101887;METEX NOOVISTAGO (ex AJINOMOTO);2020;;3692069
0006511124;APERAM ALLOYS RESCAL SA;2020;6847;0
0005702394;PLASTIC OMNIUM Auto Exterieur;2020;671;
0006700066;FULCHIRON Alsace;2020;;0
0005901243;EUROSERUM SA (usine);2020;;1413562
0009079302;SIAAP Marne Aval - Station d'épuration;2020;0;22044848
0006104242;ENTREPOT PETROLIER DE LYON;2020;56836;
0005800542;WALOR EXTRUSION;2020;;29694
0024600028;INDUSTEEL FRANCE site du Creusot (Secteur Creusot);2020;;147137
0022200108;DENEL (ROYAL);2020;;24296
0006200037;SOVAB;2020;0;134922
0006202534;HONEYWELL GARRET SA;2020;179;
0010300176;COVED ENVIRONNEMENT;2020;2501;
0009074902;STEU - Les Cinq Ponts;2020;0;5309186
0005502806;Pigeon Carrières SAS;2020;;1257889
0005600562;GRANULATS VICAT;2020;;52000
0007002027;SUEZ RV NORD EST (Ex SITA NORD EST);2020;0;9290
0005307466;LA FLORENTAISE;2020;;27895500
0006802032;CEMEX GRANULATS SUD-OUEST;2020;;0
0006201291;FONDERIE LORRAINE;2020;9006;0
0005201173;Distillerie DOUENCE;2020;;24626
0009000300;13 RG;2020;264024;
0007000519;3M FRANCE;2020;23126;
0005205485;ArcelorMittal Wire France;2020;1139;
0006600407;Ets LAZARD;2020;;1
0053800353;COOPERL ARC ATLANTIQUE;2020;14464;
0006407694;le Panier Provencal;2020;;207783
0005104765;BIGARD FLIXECOURT;2020;41775;0
0006803442;TERREAL;2020;;150000
0006302190;CUMA DES COTEAUX DE L'AUBANCE;2020;;10981
0010001514;SAFIL;2020;6713;2469
0054200013;JACOBS DOUWE EGBERTS FR;2020;3533;
0006404035;SOCOPA;2020;25059;
0005302209;SOCIETE FROMAGERE DE DOMFRONT;2020;;895079
0010001378;ORRION CHEMICALS ORGAFORM;2020;2220;69000
0005900608;PEUGEOT CITROEN SOCHAUX SNC;2020;;1860932
0006601577;AXENS SA;2020;95056;
0006301430;UNITED BISCUITS- BISCUITERIE NANTAISE;2020;30784;
0006201722;AIR LIQUIDE FRANCE INDUSTRIE (ALFI);2020;;32888
0009000295;16 BCP;2020;0;0
0006700379;CHEMET-GLI;2020;3380;
0005203250;Imerys Ceramics France SAS;2020;;0
0052500377;AGRODOUBS SARL;2020;6302;
0006202172;MARCILLAT CORCIEUX;2020;;339567
0010600132;THERMOCLEAN RHONE ALPES;2020;484;
0009069917;EDF - Site de Creys-Malville;2020;;2692485
0016500127;SICTOM VELAY PILAT;2020;159;
0006301427;TIPIAK épicerie;2020;13314;
0006600337;SOCIETE TERREAL SUD;2020;;100000
0006521123;FULCHIRON Le Chesnay;2020;;18000
0006108774;CERDIA FRANCE SAS;2020;112943;6540463
0052602986;SAVIEL FRANCE;2020;35319;
0009071301;Station d'Epuration : AIX EN PROVENCE LA PIOLINE;2020;;7083200
0006104624;SIVOM DE LA REGION DE CLUSES;2020;1483;
0005401118;SUEZ RV CENTRE EST;2020;26343;
0007000638;MG-VALDUNES;2020;4160;570400
0006503970;HELIO CORBEIL;2020;88;
0005902679;FLEX-N-GATE (AEE - FAURECIA);2020;7786;0
0006104157;HCL HOPITAL EDOUARD HERRIOT;2020;114609;
0010005710;FRANCOS SAS;2020;22558;
0005106534;SUEZ RV Ile-de-France;2020;0;
0053502544;ARMOR PROTEINES;2020;;540974
0052902505;FRONERI FRANCE SAS;2020;;181768
0010300038;AUTAJON CS;2020;2144;
0006202396;EGGER PANNEAUX ET DECORS;2020;6415;276066
0009076301;STEU - CLERMONT-FERRAND;2020;;18711450
0005701684;ECOLAB PRODUCTION FRANCE;2020;67021;
0007000889;SNT - Société Nouvelle de Traitement;2020;;10925
0005201767;VERMILION REP S.A.S.;2020;;5106
0006103470;CHROMAGE INDUSTRIEL DU CENTRE;2020;138;
0006103058;DELTA SACS;2020;1986;0
0006101101;CHAUX CIMENT ST HILAIRE;2020;;3556
0005801215;MILLENNIUM CHEMICALS SAS;2020;;0
0006104660;BAIKOWSKI;2020;;36539
0006301146;HOWMET FIXATIONS SIMMONDS SAS(exARCONIC);2020;;4139
0006201734;VAGLIO SAS;2020;369;1477
0010400105;EVONIK AEROSIL FRANCE;2020;;20089
0006304809;SAIPOL - GROUPE AVRIL;2020;;34774
0007000778;MAXAM TAN;2020;0;1620250
0007402282;SAFRAN TRANSMISSION SYSTEMS;2020;4756;0
0005800969;SEEM SEMRAC;2020;;384
0006401079;ELENGY (TONKIN);2020;;64216200
0007000054;BRIQUETERIES DU NORD SA.;2020;;10000
0006506939;SIAAP;2020;0;0
0006200339;Glanzstoff Longlaville ( EX DURAFIBER);2020;45578;
0009073402;STEP - BEZIERS;2020;;7254776
0006200004;DAUM;2020;;7167
0006301654;APLIX;2020;13541;
0006103632;A.E.I. EX EMC;2020;21501;
0005503739;SECHE ENVIRONNEMENT;2020;;15138
0009073803;STEP Villefontaine/Traffeyere;2020;;3392671
0006401124;SEMAG;2020;6554;
0007201985;SUEZ RR IWS chemical France (ex SITA REKEM);2020;;2850
0006601281;SAIPOL;2020;;124067
0006700450;SOCIETE EUROPEENNE DE STOCKAGE D2;2020;;11778
0006506146;SAREN (SIGIDURS);2020;57729;
0006506445;SARIA INDUSTRIES SAS;2020;5670;
0058700595;ABATTOIR DE LIMOGES;2020;76267;
0006506314;CCMP;2020;236;
0006503322;SARP Industries;2020;;56179
0005800600;DISTILLERIE HAUGUEL SA;2020;3582;319729
0055601416;GALLIANCE LANGUIDIC;2020;319235;
0006201233;EUROLOCKS;2020;2247;
0005212507;SUTUREX & RENODEX;2020;8785;
0006302127;AROMES DE CHACE;2020;77787;
0006700460;RUBIS TERMINAL;2020;;22395
0010001287;LEROY SOMER;2020;600;14391
0006102348;CALCIA  SA;2020;;0
0007203197;TDCI (TRAITEMENT DECOUPE CONCEPTION INDUSTRIEL);2020;590;
0056100400;SOCIETE NOUVELLE DE VOLAILLE - S.N.V.;2020;55521;
0054200370;AOSTE SNC;2020;;64184
0052400144;TOMATES D'AQUITAINE;2020;0;
0005100770;MONDELEZ FRANCE BISCUITS PRODUCTION SAS;2020;6029;
0005901053;CONFLANDEY INDUSTRIES SAS;2020;;50844
0016300262;FERLUX SOCIETE - Laboratoires Médiolanum;2020;6728;
0005600305;BANQUE DE FRANCE;2020;15556;
0005202602;SIAP / PROCINER;2020;7436;
0006201286;ARCELORMITTAL Gandrange;2020;7027;2557
0005503686;STATION D'EPURATION DE ROSPORDEN;2020;;790049
0006003118;LEGRAND FRANCE;2020;7799;0
0006301612;SDPS;2020;;9300
0010000973;CHRYSO SAS;2020;2954;
0005900275;SOTREFI;2020;15806;
0006103394;SOFIDEL FRANCE;2020;167468;
0005800437;ORFEVRERIE CHRISTOFLE;2020;3767;
0006204828;RESOLEST;2020;0;0
0005202026;ANTARCTIC FOODS  AQUITAINE (ex PINGUIN);2020;1614;
0005800614;APLIFIL;2020;;1466
0005701961;Michelin MFPM;2020;15323;826810
0005401366;FAURECIA COMPOSANTS;2020;4580;2838
0005200560;TECHNICENTRE NOUVELLE AQUITAINE;2020;;203001
0022300001;ALBIOMA;2020;;3289
0006301466;KELVION THERMAL SOLUTIONS (GEA-BTT);2020;1975;600
0006600562;OWENS-CORNING FIBERGLAS;2020;;213320
0005601349;CANDIA Gerzat;2020;403616;
0005900269;TRECIA (FAURECIA Systèmes d'Intérieur);2020;2952;
0005800392;DANONE PRODUITS FRAIS FRANCE;2020;0;626358
0005803204;Grain d'or gel Rouen SAS;2020;4500;
0006000456;VEOLIA PROPRETE (centre de tri);2020;139;0
0006404675;Microchip Technology Rousset S.A.S.;2020;;8
0006102858;CONDAT SA;2020;3731;85178
0006102652;SODEREC INTERNATIONAL S.A;2020;;6600
0006201177;KALHYGE 1 - Unité de Faulquemont;2020;35427;
0005801125;MAILLOT;2020;3795;
0005800320;HYPERTAC SA;2020;1951;
0005401802;BEAUNE BRIOCHE;2020;4220;
0010000536;EUROSTYLE systems Châteauroux;2020;338;
0005517250;STALAVEN SA;2020;221904;
0005800571;VALLOUREC TUBES FRANCE;2020;;241178
0007000516;DOUAISIENNE D'ABATTAGE;2020;75370;
0016400376;MEWA SARL;2020;84313;
0006803269;Airbus Defence and Space;2020;37559;
0006604226;PIERRE FABRE DERMO COSMETIQUE;2020;;49239
0009070602;STEP - CAGNES-SUR-MER AERIS;2020;;3000239
0007001731;FAURECIA INDUSTRIE;2020;25295;
0010700578;TREZ FRANCE;2020;;0
0005702524;IMERYS CERAMICS FRANCE;2020;;4276800
0055300181;SOCIETE NOUVELLE DE VOLAILLE - S.N.V.;2020;;102253
0006301184;Auto Châssis International;2020;;1940490
0005701723;OMYA Usine;2020;;52467
0005401164;CROWN EMBALLAGE FRANCE;2020;2342;
0025200036;NEXANS FRANCE SA;2020;;752
0005207666;NANNI INDUSTRIES SAS;2020;3387;0
0005501523;SABENA TECHNICS DNR;2020;;8085
0009079301;Usine d'épuration de Seine Morée;2020;0;22044848
0005100467;ROQUETTE Frères;2020;0;956731
0006700570;RAVAGO Building Solutions France;2020;;128021
0007000798;ENERSYS SARL;2020;25133;
0005701278;HACHETTE ET DRIOUT (Aciéries);2020;14632;
0006301413;GALLIANCE ANCENIS;2020;210602;
0009000203;Office national d'études et recherches aérospatiales;2020;;155999
0056700262;BOUCHERIE CHARCUT ZENTZ SARL;2020;7614;
0009072601;Usine de dépollution de Romans sur Isère;2020;;4261117
0007000100;BRIQUETERIES DU NORD SA.;2020;;100000
0006102064;AEROCAN FRANCE;2020;;31787
0005203662;GSM - Illats;2020;0;
0005802182;GALLOO FRANCE SA division DIEPPE;2020;;11222
0006301181;SCA CULTURE FRANCE CHAMPIGNON;2020;;284238
0005107246;ADDICOLOR;2020;1027;
0006306434;ECOTERRE DU CELLIER;2020;;81340
0006700473;GAGGENAU INDUSTRIE (anct PAIN);2020;5406;
0007100063;ILEVA;2020;;10942
0006700018;EQIOM;2020;;1637509
0006603588;Montpellier Méditerranée Métropole;2020;2055;550
0006102939;AMCOR FLEXIBLES PACKAGING FRANCE;2020;0;17772
0007000747;SOGEFI SUSPENSIONS FRANCE SA  (ex ALLEVA;2020;17442;
0006700526;ARLANXEO Emulsion Rubber France SAS;2020;1251178;
0056900361;SOCIETE NOUVELLE ROGER DE LYON;2020;18114;
0007000585;P. BRABANT;2020;35308;513
0006400332;ROBERTET PLAN DE GRASSE;2020;73575;
0006103108;VICAT;2020;;303193
0005401874;KALHYGE (RLD C.E. -BLANCH. VIENNOIS);2020;44415;
0005302775;GILLOT SAS;2020;193140;
0006102447;UNION DES DISTILLERIES DE LA MEDITERRANEE;2020;35809;
0005503774;KNAUF INDUSTRIES OUEST;2020;;110973
0006700817;LES JUS DE FRUITS D'ALSACE;2020;;186557
0006700423;MARS Chocolat Steinbourg;2020;53698;
0010100164;FERMOB;2020;376;
0005401274;CHEMETALL SA;2020;3149;
0006104785;BECTON DICKINSON;2020;27379;66035
0007000627;LIONOR S.A.;2020;;81655
0006700429;DSM Nutritional Products France;2020;27336;499745
0009077401;STEP - CRAN-GEVRIER (Siloé);2020;;13575217
0006000305;COMPAGNIE MADRANGE LA VALOINE (SASU);2020;105575;0
0006601255;Languedoc Roussillon Matériaux;2020;0;0
0009069912;EDF - CNPE de Gravelines;2020;0;6368572400
0006103676;Métropole de Lyon;2020;93326;
0018100065;LG - Bellegarde Instalation;2020;0;0
0006802374;CSI SUD OUEST;2020;282;6649
0010002151;SODEC;2020;2800;0
0006102199;COMPTOIR DES PLASTIQUES DE L'AIN;2020;1704;
0006104505;UGITECH;2020;;2672980
0009079501;Station de dépollution de Bonneuil-en-France;2020;;19347956
0009069935;CIS BIO INTERNATIONAL;2020;;13368
0005202772;Aeroprotec;2020;35522;
0006102944;SIEGL;2020;;52666
0005302864;MONT BLANC SAS;2020;197000;
0007000436;HEINEKEN ENTREPRISE;2020;405691;0
0006508051;TSEP;2020;5420;
0006700426;DOW France SAS (ex ROHM AND HAAS);2020;;2561935
0006802633;VEOLIA PRORETE MIDI-PYRENEES;2020;150;
0005906068;CBN;2020;18347;82356
0006103948;LAVARHONE;2020;12248;
0005600328;MFP MICHELIN - Site de Cataroux;2020;157820;13654
0006504341;RENAULT;2020;58822;14160
0005804239;OSILUB;2020;;107455
0005401040;BAUDOIN THILLIEN;2020;100;20964
0005402170;JTEKT Aut. Dijon Saint-Etienne;2020;160;
0009000285;Site de BALARD;2020;;926921
0005701147;SAS T2i;2020;;1717
0006400776;SATYS SURFACE TREATMENT MARSEILLE;2020;2464;
0006301153;SMIRGEOM;2020;;4722
0006700392;EMFI SAS;2020;4934;
0053100315;RECAPE S.A SCOP;2020;8670;
0005800299;TOTALENERGIES FLUIDS;2020;;328455
0005801362;TARANIS DU ROUVRAY;2020;185192;
0006700795;SITEK INSULATION S.A.S.;2020;0;0
0007402276;ORGANOTECHNIE;2020;19849;
0009073502;Station d'épuration de St Malo;2020;;7424161
0006700118;SOCIETE CARRIERES DE L'EST;2020;;350813
0005209637;BIOLACQ ENERGIES;2020;5901;
0006300025;SOCAC;2020;;119706
0006103796;E.G.P.;2020;5658;
0005702173;Union Auboise;2020;;3849
0053500772;CORNILLE SAS;2020;;46384
0006300908;LAFARGEHOLCIM CIMENTS (usine cimenterie);2020;;1538005
0006600448;CIMENTS CALCIA;2020;0;
0006503345;LINXENS FRANCE;2020;55675;
0006700082;QUARTZ D'ALSACE;2020;;1717169
0005701248;SOGEFI SUSPENSIONS FRANCE (ex ALLEVARD);2020;;4030
0057200475;SOCOPA VIANDES;2020;;231265
0006400061;GER OTV/SEM;2020;;1400143
0005500170;ENTREMONT ALLIANCE;2020;372209;
0006503268;RENAULT FLINS;2020;0;1089785
0007100036;Distillerie Riviere du Mat;2020;;551406
0007000656;TEREOS Sucrerie de Boiry;2020;0;0
0007000745;AHLSTROM Specialities;2020;;1725799
0005300123;VIGNAL ABL;2020;3;
0005202283;CONSERVES FRANCE SA;2020;;0
0006200679;CSME;2020;8168;1734689
0007000936;TEREOS Sucrerie de Lillers;2020;;1515071
0006809562;SAS PROSERVE DASRI;2020;0;
0010004204;PROVA;2020;;12057
0005601306;ARRIVE AUVERGNE;2020;;112131
0007001065;AGFA GEVAERT;2020;;73646
0006102943;SATMA PPC;2020;;164046
0010001342;MAURY IMPRIMEUR;2020;2783;
0003012705;KNAUF INSULATION LANNEMEZAN;2020;1623520;
0009077804;STEP - SEINE GRESILLONS;2020;;88812496
0005800507;RUBIS TERMINAL Centrale;2020;;3258
0006409429;FRULACT FRANCE;2020;32763;
0006700008;QUARTZ DE HAGUENAU;2020;;0
0005520433;SOCIETE SARZEAU CARRIERES & MATERIAUX;2020;;83960
0006302265;TOQUE ANGEVINE (LA);2020;;48680
0018200064;KALHYGE (Ex Ininital BTB);2020;36793;0
0006700093;EQIOM;2020;;360075
0010002647;SMB;2020;0;0
0005500191;DUJARDIN BRETAGNE (SAS);2020;21448;
0005802490;SA SNCF Voyageurs;2020;;1609
0005101555;NORCHIM;2020;3326;228377
0057903021;EURIAL;2020;;0
0006103596;RHODIA OPERATIONS;2020;;2707744
0007000658;TEREOS France;2020;0;1284000
0006900018;SOCIETE GUYANAISE DE VALORISATION DES DECHETS;2020;0;
0006803107;Boehringer Ingelheim (ex MERIAL);2020;25076;
0054200954;SOCIETE LAITIERE DU FOREZ;2020;23987;
0005101067;CIE Compiègne SAS;2020;37;
0010003791;LAIT VERNEUIL COOP TOURAINE BERRY;2020;117384;
0006501812;AGRANA FRUITS FRANCE (ex ATYS);2020;113914;
0006301141;PORNIC AGGLO PAYS DE RETZ;2020;2961;
0006301225;DIRICKX INDUSTRIES;2020;0;4720
0005600419;ROCKWOOL FRANCE SAS;2020;0;0
0006802478;JINJIANG SAM;2020;;6565
0006200868;LES SABLIERES DE LAIMONT;2020;;85000
0005800627;IKOS ENVIRONNEMENT;2020;;18575
0009077601;STEP EDELWEISS - LE HAVRE (code SANDRE 037635102000 - nouvelle station);2020;;27748604
0005514571;BLANCHISSERIE DE LA COTE D'EMERAUDE;2020;;17294
0005600341;Caldic France;2020;1876;
0005101694;VERESCENCE;2020;4747;
0005301850;LIS France;2020;;98011
0007408607;ELIS PANTIN;2020;97852;
0007000713;SAPROTEC;2020;0;9080
0006301447;CHRISTEYNS FRANCE;2020;30;
0010001460;PFMP PROGIPHARM;2020;91352;
0006104459;TECHCI RHONE ALPES;2020;;28175
0005402563;EQIOM;2020;;0
0005301073;TRANSPORTS MERTZ;2020;12390;
0006103994;EXTRASYNTHESE;2020;700;0
0006302028;TANNERIE DE VIVOIN SASU;2020;;25953
0006600403;COMPAGNIE des SALINS DU MIDI;2020;;5960000
0006102033;UGITECH;2020;;46319
0006700608;MARS WRIGLEY CONFECTIONERY FRANCE;2020;24487;
0009000364;Atelier industriel de l'aéronautique de Clermont-ferrand;2020;;0
0006700390;SAREL;2020;1155;
0006400432;CCAOP  (STEP Camaret sur Aygues);2020;;1073619
0006401314;CARRIERE LAFARGE GRANULATS FRANCE mallem;2020;0;0
0006511139;DEFI Group;2020;;82
0009072901;STEP - Zone Portuaire;2020;;14126549
0007001320;AUCHAN Petite Forêt Hypermarché;2020;12813;
0006110142;KEOLIS LYON (ALSACE);2020;586;
0007000364;SAS CARRIERS DE LA VALLEE Heureuse;2020;;8024147
0005401138;Communauté de l'Agglomération Dijonnaise;2020;41251;
0005401906;RTP FRANCE;2020;1923;
0007000704;MINAKEM BEUVRY PRODUCTION;2020;;89989
0006300949;AIRBUS OPERATIONS SAS;2020;24781;552
0006103727;ELKEM SILICONES FRANCE SAS;2020;;3327805
0053502694;SECANIM BRETAGNE (ex-SIFDDA);2020;388;
0007202009;MOREAU Kléber SA Carrières;2020;;0
0005600120;ROBERT BOSCH FRANCE SAS;2020;4892;
0007001060;AUTOMOTIVE EXTERIORS MARLES;2020;4372;
0005200420;SMURFIT KAPPA CELLULOSE DU PIN;2020;;9496822
0006301021;Fromageries BEL Production France;2020;;96669
0010004861;GSM;2020;0;
0007408023;INITIAL;2020;17757;
0005503558;SYSEM (CET2 SARZEAU)en post exploitation;2020;;29124
0006103643;BioMerieux SA;2020;35278;
0006103856;IFP ENERGIES NOUVELLES ETS DE LYON;2020;;234108
0005301934;FROMAGERIE REO;2020;71316;
0005401465;FRUEHAUF SAS;2020;680;
0005900888;FROMAGERIES BEL PRODUCTION FRANCE;2020;44457;0
0006301144;ZaCh System SA;2020;109755;
0006519805;SEALANTS BEZONS 2 (ex JOINT FRANCAIS);2020;;48887
0006102997;FERROPEM;2020;32874;1462404
0006207853;GAZEL ENERGIE GENERATION;2020;;2179896
0006301584;FIBERTEX NONWOVENS;2020;15209;
0005202967;Sébastien LUNEAU;2020;0;0
0005900470;BOURBON AUTOMOTIVE PLASTICS EX FABI;2020;9852;
0006604131;CHU de Nîmes Hôpital Caremeau;2020;15066;
